,variable,precision,recall,f1,auc,auc+f1+prec,data_fill,transformation,resample,classifier
190,"var1,var4",0.966260711718604,0.2680667906010819,0.39288349870390427,0.6255027124427761,1.9846469228652843,median,minmax,SMOTE,DT
191,"var1,var5",0.956893378463265,0.4730107688958114,0.6198655182220472,0.5656614772561911,2.142420373941503,median,minmax,SMOTE,DT
192,"var1,var6",0.9567440677526792,0.4711015089852451,0.6181079452651259,0.5678295296514972,2.1426815426693016,median,minmax,SMOTE,DT
193,"var1,var7",0.957189285688846,0.4893567133932908,0.6349138108215641,0.5753894358916112,2.1674925324020213,median,minmax,SMOTE,DT
194,"var1,var8",0.9568857745939452,0.4950007536552278,0.6401064770693645,0.5459686544168697,2.14296090608018,median,minmax,SMOTE,DT
195,"var2,var3",0.9523804851364838,0.9146694803128508,0.9327791330072744,0.4913114183812858,2.376471036525044,median,minmax,SMOTE,DT
196,"var2,var4",0.9563008075151024,0.7892612503977625,0.860950255243082,0.6246110519329773,2.441862114691161,median,minmax,SMOTE,DT
197,"var2,var5",0.9535254887816652,0.7588638228742736,0.8416384631813807,0.5748421519286421,2.370006103891688,median,minmax,SMOTE,DT
198,"var2,var6",0.9505063849165644,0.93381232310037,0.9420512664316164,0.4415066506138627,2.3340643019620435,median,minmax,SMOTE,DT
199,"var2,var7",0.95385831252803,0.7807198244820713,0.8554921142037181,0.5285841623053155,2.3379345890370637,median,minmax,SMOTE,DT
200,"var2,var8",0.9525838723286664,0.9107169773400996,0.9307316342471218,0.5301365375002267,2.4134520440760148,median,minmax,SMOTE,DT
201,"var3,var4",0.9651853777425412,0.2925522115593964,0.4239798941373253,0.6381693597652036,2.02733463164507,median,minmax,SMOTE,DT
202,"var3,var5",0.9525477992286986,0.8732184427808203,0.9101289291340215,0.5127090213309125,2.3753857496936335,median,minmax,SMOTE,DT
203,"var3,var6",0.9524584545938648,0.8693329313838785,0.9079260283118576,0.5057940214979695,2.366178504403692,median,minmax,SMOTE,DT
204,"var3,var7",0.9525433008641898,0.8674906630491216,0.9069054860179588,0.5062438383382449,2.3656926252203943,median,minmax,SMOTE,DT
205,"var3,var8",0.950499501683202,0.9575775846187342,0.9540204534034976,0.5539942720649274,2.458514227151627,median,minmax,SMOTE,DT
206,"var4,var5",0.9545042617847379,0.3085966939657338,0.4460763524641533,0.5283616095947181,1.9289422238436091,median,minmax,SMOTE,DT
207,"var4,var6",0.9538598772919858,0.29993803279237635,0.4357406502350257,0.5262138122746055,1.9158143398016168,median,minmax,SMOTE,DT
208,"var4,var7",0.9657529406139505,0.3294478219363915,0.4680709275586809,0.6500684944840385,2.0838923626566697,median,minmax,SMOTE,DT
209,"var4,var8",0.9572740517650764,0.9343315078128924,0.9451663228788892,0.6363217126306344,2.5387620872746,median,minmax,SMOTE,DT
210,"var5,var6",0.9508934768669236,0.9701217571890336,0.9603195449150392,0.5000117699187293,2.411224791700692,median,minmax,SMOTE,DT
211,"var5,var7",0.9577986918324004,0.12728399403774976,0.1892312062755289,0.5191313988664614,1.6661612969743906,median,minmax,SMOTE,DT
212,"var5,var8",0.9515788245626878,0.8801353229831349,0.9137551532038518,0.523978637977181,2.389312615743721,median,minmax,SMOTE,DT
213,"var6,var7",0.9560701137878876,0.10593042924852197,0.15332323457487715,0.5126539914958368,1.6220473398586015,median,minmax,SMOTE,DT
214,"var6,var8",0.9516154616136968,0.8824800281364619,0.9150611747662512,0.5174948451667768,2.3841714815467245,median,minmax,SMOTE,DT
215,"var7,var8",0.9518869653916822,0.9236463514713024,0.9373539204518382,0.5026377791518682,2.3918786649953887,median,minmax,SMOTE,DT
216,var1,0.953763005388366,0.922021805757926,0.9372112438573118,0.5687123138247371,2.4596865630704148,mean,minmax,SMOTE,LR
217,var2,0.9517643600795109,0.6369559027952235,0.7575023596098888,0.5389186916986338,2.2481854113880337,mean,minmax,SMOTE,LR
218,var3,0.9514212462174301,0.8213837109983421,0.8800593950275907,0.5169019427015964,2.3483825839466173,mean,minmax,SMOTE,LR
219,var4,0.9573431802650696,0.9365254819206484,0.9463805593045672,0.6413925399286726,2.545116279498309,mean,minmax,SMOTE,LR
220,var5,0.9506160189630803,0.9749953943291632,0.9626513780159688,0.48972494148636103,2.40299233846541,mean,minmax,SMOTE,LR
