,variable,precision,recall,f1,auc,auc+f1+prec,data_fill,transformation,resample,classifier
739,"var2_woe,var1_woe,var8_woe",0.9524164146559772,0.8061431275017167,0.8710345062312346,0.5773669030437586,2.40081782393097,mean,stdscl,upsample,LR
740,"var2_woe,var1_woe,var1",0.9532182147196072,0.6810028638898659,0.7892965953611549,0.5706626687447379,2.3131774788255,mean,stdscl,upsample,LR
741,"var2_woe,var1_woe,var2",0.9532072320313728,0.6813713175568172,0.7895569309211222,0.5752614969900762,2.318025659942572,mean,stdscl,upsample,LR
742,"var2_woe,var1_woe,var3",0.9535689150741256,0.6683247081679479,0.7802623280919082,0.5805474905981015,2.314378733764136,mean,stdscl,upsample,LR
743,"var2_woe,var1_woe,var4",0.9570013694380836,0.8152874775996919,0.8769870438386593,0.6721108427666798,2.5060992560434228,mean,stdscl,upsample,LR
744,"var2_woe,var1_woe,var5",0.9532101681532008,0.6814550570265789,0.7896157601814677,0.5712479201874792,2.3140738485221477,mean,stdscl,upsample,LR
745,"var2_woe,var1_woe,var6",0.9532072320313728,0.6813713175568172,0.7895569309211222,0.5721100005789466,2.314874163531442,mean,stdscl,upsample,LR
746,"var2_woe,var1_woe,var7",0.9531721765771234,0.7075482758043176,0.8077051725445914,0.5766353617509258,2.337512710872641,mean,stdscl,upsample,LR
747,"var2_woe,var1_woe,var8",0.9535991394450742,0.7222696745884205,0.8176469923243399,0.5941740018303547,2.3654201335997693,mean,stdscl,upsample,LR
748,"var2_woe,var8_woe,var1",0.9519867174435424,0.8027098092414879,0.8689157513041877,0.5688140781758232,2.3897165469235535,mean,stdscl,upsample,LR
749,"var2_woe,var8_woe,var2",0.9529155044347014,0.7329715788239629,0.8247783853405796,0.5657414448222988,2.34343533459758,mean,stdscl,upsample,LR
750,"var2_woe,var8_woe,var3",0.9518509880747312,0.7734512385067578,0.8508416789878475,0.5715139686730095,2.374206635735588,mean,stdscl,upsample,LR
751,"var2_woe,var8_woe,var4",0.956040699816854,0.8799845919375638,0.914712723464077,0.6536601490386956,2.5244135723196264,mean,stdscl,upsample,LR
752,"var2_woe,var8_woe,var5",0.9507335093828296,0.822137366226197,0.8804220367719249,0.5608353043440963,2.3919908504988507,mean,stdscl,upsample,LR
753,"var2_woe,var8_woe,var6",0.9507335093828296,0.822137366226197,0.8804220367719249,0.5614246746831281,2.3925802208378824,mean,stdscl,upsample,LR
754,"var2_woe,var8_woe,var7",0.9508195939259572,0.8190390058450151,0.8785974544685793,0.5618990840955286,2.3913161324900654,mean,stdscl,upsample,LR
755,"var2_woe,var8_woe,var8",0.9524106656022588,0.6884054330167981,0.7945330714604723,0.5603335410883146,2.3072772781510453,mean,stdscl,upsample,LR
756,"var2_woe,var1,var2",0.9679578115085152,0.18065953206384291,0.2713887661015653,0.5756484718986805,1.8149950495087608,mean,stdscl,upsample,LR
757,"var2_woe,var1,var3",0.9683788869885122,0.19390711618014034,0.2908615083789053,0.5756864278731557,1.8349268232405729,mean,stdscl,upsample,LR
758,"var2_woe,var1,var4",0.9570322502001696,0.8114019662027501,0.8746298906974137,0.667686026384315,2.499348167281898,mean,stdscl,upsample,LR
759,"var2_woe,var1,var5",0.9679653097537828,0.180810263109414,0.27161244124433165,0.5679178673211003,1.8074956183192148,mean,stdscl,upsample,LR
760,"var2_woe,var1,var6",0.9679586453384312,0.1806762799577953,0.27141362182649065,0.5685487890398886,1.8079210562048105,mean,stdscl,upsample,LR
761,"var2_woe,var1,var7",0.9679098723019384,0.19801035019846253,0.2969219579334301,0.5748844166368067,1.8397162468721755,mean,stdscl,upsample,LR
762,"var2_woe,var1,var8",0.9676754600731634,0.26935637843541177,0.3942145266824269,0.5901779015737498,1.9520678883293403,mean,stdscl,upsample,LR
763,"var2_woe,var2,var3",0.9682541953817256,0.19322045252809456,0.2898843977534927,0.5715858077468571,1.8297244008820752,mean,stdscl,upsample,LR
764,"var2_woe,var2,var4",0.9568989446994426,0.8167947880554021,0.8778903126787635,0.6696817697005888,2.504471027078795,mean,stdscl,upsample,LR
765,"var2_woe,var2,var5",0.9679769459207856,0.18104473362474668,0.2719602624095656,0.5636832162385575,1.8036204245689085,mean,stdscl,upsample,LR
766,"var2_woe,var2,var6",0.9679752856764234,0.181011237836842,0.2719105824599252,0.5649047221052005,1.804790590241549,mean,stdscl,upsample,LR
767,"var2_woe,var2,var7",0.9676117987206704,0.19948416486626808,0.2991154976149695,0.5623281338748984,1.8290554302105384,mean,stdscl,upsample,LR
768,"var2_woe,var2,var8",0.967542714057654,0.25396506389321544,0.3742516361098489,0.584861280865375,1.9266556310328773,mean,stdscl,upsample,LR
769,"var2_woe,var3,var4",0.9569163058793496,0.8159741412517376,0.8773952603355704,0.6705434531593131,2.504855019374233,mean,stdscl,upsample,LR
770,"var2_woe,var3,var5",0.9682586652145686,0.1933209398918086,0.2900302592087181,0.5680223814381455,1.826311305861432,mean,stdscl,upsample,LR
771,"var2_woe,var3,var6",0.9682571758406991,0.19328744410390394,0.2899816415586659,0.568664164157208,1.8269029815565727,mean,stdscl,upsample,LR
772,"var2_woe,var3,var7",0.9680680177525396,0.20985111122276373,0.3138635830692761,0.5711779449717297,1.8531095457935447,mean,stdscl,upsample,LR
773,"var2_woe,var3,var8",0.9676879666407958,0.2599943057160562,0.3821118293634509,0.5896270164528506,1.9394268124570968,mean,stdscl,upsample,LR
774,"var2_woe,var4,var5",0.9568999654273128,0.8168282838433067,0.8779106695435429,0.6675862639548896,2.502396898925745,mean,stdscl,upsample,LR
775,"var2_woe,var4,var6",0.9568989446994426,0.8167947880554021,0.8778903126787635,0.6681482344293526,2.5029374918075584,mean,stdscl,upsample,LR
776,"var2_woe,var4,var7",0.9567667940381452,0.8241973571823343,0.8823367705858083,0.6697158253794148,2.508819390003368,mean,stdscl,upsample,LR
777,"var2_woe,var4,var8",0.9569321085945276,0.8164933259642599,0.8777109892103916,0.6763129511169388,2.510956048921858,mean,stdscl,upsample,LR
778,"var2_woe,var5,var6",0.967977775785226,0.18106148151869905,0.2719851012860989,0.5554635962741615,1.7954264733454863,mean,stdscl,upsample,LR
779,"var2_woe,var5,var7",0.9676141352004216,0.19953440854812507,0.2991876126916253,0.5565602754220812,1.8233620233141283,mean,stdscl,upsample,LR
780,"var2_woe,var5,var8",0.9675675056152416,0.2546517275452612,0.3751490065583513,0.5830888783725363,1.9258053905461288,mean,stdscl,upsample,LR
781,"var2_woe,var6,var7",0.9676125776909296,0.1995009127602204,0.2991395366706509,0.5575077653850902,1.8242598797466707,mean,stdscl,upsample,LR
782,"var2_woe,var6,var8",0.9675662995335929,0.2546182317573565,0.3751052559644702,0.5835604747398446,1.926232030237908,mean,stdscl,upsample,LR
783,"var2_woe,var7,var8",0.9674471059363384,0.2627242124302869,0.3857144479950663,0.5857976221956874,1.938959176127092,mean,stdscl,upsample,LR
784,"var1_woe,var8_woe,var1",0.9530357086429221,0.9041852986986888,0.9273489447846812,0.5345426922910185,2.4149273457186218,mean,stdscl,upsample,LR
785,"var1_woe,var8_woe,var2",0.9528444349640902,0.8842720527893617,0.9163643801031368,0.542155925582267,2.411364740649494,mean,stdscl,upsample,LR
786,"var1_woe,var8_woe,var3",0.9532395540558484,0.9049389539265438,0.9278220121242085,0.536468719260723,2.41753028544078,mean,stdscl,upsample,LR
787,"var1_woe,var8_woe,var4",0.957445532553132,0.9284529970356228,0.9420329774784496,0.6318970228065357,2.5313755328381173,mean,stdscl,upsample,LR
788,"var1_woe,var8_woe,var5",0.9536697613982886,0.9204977474082634,0.9363612105747292,0.5278186631286804,2.4178496351016983,mean,stdscl,upsample,LR
789,"var1_woe,var8_woe,var6",0.9536697613982886,0.9204977474082634,0.9363612105747292,0.5285917155327307,2.4186226875057484,mean,stdscl,upsample,LR
790,"var1_woe,var8_woe,var7",0.9536456029049356,0.9143512703277564,0.9330497532623376,0.5326218311996221,2.419317187366896,mean,stdscl,upsample,LR
791,"var1_woe,var8_woe,var8",0.9534782313817428,0.8936006297208126,0.9216876493253514,0.5206729245663952,2.3958388052734896,mean,stdscl,upsample,LR
792,"var1_woe,var1,var2",0.9538085649750034,0.8978210989968012,0.9241019949814816,0.5410926808271407,2.419003240783625,mean,stdscl,upsample,LR
793,"var1_woe,var1,var3",0.9538531511440896,0.8898993451573465,0.9197424993434824,0.5541750432898299,2.427770693777402,mean,stdscl,upsample,LR
794,"var1_woe,var1,var4",0.9573028419718702,0.9187727143311728,0.9366779522673264,0.6582391306468803,2.5522199248860766,mean,stdscl,upsample,LR
795,"var1_woe,var1,var5",0.953557062169217,0.8876048836858765,0.9183938882324216,0.5651299785605695,2.437080928962208,mean,stdscl,upsample,LR
796,"var1_woe,var1,var6",0.953578891032674,0.8876216315798289,0.9184087621051541,0.5660983909059923,2.4380860440438203,mean,stdscl,upsample,LR
797,"var1_woe,var1,var7",0.9535036702422742,0.8878895978830662,0.9185380895531065,0.5762738998381988,2.44831565963358,mean,stdscl,upsample,LR
798,"var1_woe,var1,var8",0.9523935167058304,0.8164430822824029,0.8772280155947386,0.5672821421408559,2.396903674441425,mean,stdscl,upsample,LR
799,"var1_woe,var2,var3",0.9534216692606088,0.8306787921418881,0.8858043519779221,0.5464802431962046,2.385706264434736,mean,stdscl,upsample,LR
800,"var1_woe,var2,var4",0.9575013575879312,0.9235123683196838,0.9393482346668866,0.6574839804848074,2.554333572739625,mean,stdscl,upsample,LR
801,"var1_woe,var2,var5",0.9538432592527878,0.8964812674806143,0.923374980361236,0.5416575506364225,2.4188757902504463,mean,stdscl,upsample,LR
802,"var1_woe,var2,var6",0.9538432592527878,0.8964812674806143,0.923374980361236,0.54253217755416,2.419750417168184,mean,stdscl,upsample,LR
803,"var1_woe,var2,var7",0.9538212640736438,0.8872866737007822,0.9182844380312296,0.5466164831694535,2.418722185274327,mean,stdscl,upsample,LR
804,"var1_woe,var2,var8",0.95271278975633,0.809408966822422,0.8730353443950372,0.5713296250534191,2.3970777592047865,mean,stdscl,upsample,LR
805,"var1_woe,var3,var4",0.9574415178340738,0.9228592004555428,0.9389695021595212,0.6499235219904421,2.546334541984037,mean,stdscl,upsample,LR
806,"var1_woe,var3,var5",0.9536589359862064,0.8904017819759166,0.9199699204215452,0.531881350291098,2.4055102066988496,mean,stdscl,upsample,LR
807,"var1_woe,var3,var6",0.9536589359862064,0.8904017819759166,0.9199699204215452,0.5326429491720835,2.4062718055798347,mean,stdscl,upsample,LR
808,"var1_woe,var3,var7",0.9536413661143518,0.8864157832152607,0.9177551039166724,0.543883670265186,2.4152801402962103,mean,stdscl,upsample,LR
809,"var1_woe,var3,var8",0.952880282528902,0.8126245624612705,0.8749885387931097,0.5713232108503971,2.3991920321724085,mean,stdscl,upsample,LR
810,"var1_woe,var4,var5",0.9574242542715318,0.9225577383644008,0.9387982155207436,0.6435472231689804,2.539769692961256,mean,stdscl,upsample,LR
811,"var1_woe,var4,var6",0.9574242542715318,0.9225577383644008,0.9387982155207436,0.6442386339862237,2.540461103778499,mean,stdscl,upsample,LR
812,"var1_woe,var4,var7",0.9572243648104046,0.9143177745398516,0.934197813217822,0.6527150866933324,2.544137264721559,mean,stdscl,upsample,LR
813,"var1_woe,var4,var8",0.9570364260906994,0.8917918571739604,0.921599395208972,0.6596793867234949,2.5383152080231666,mean,stdscl,upsample,LR
814,"var1_woe,var5,var6",0.953578891032674,0.8876216315798289,0.9184087621051541,0.5293033814251675,2.401291034562996,mean,stdscl,upsample,LR
815,"var1_woe,var5,var7",0.9534939423653572,0.8882078078681606,0.9187119661490788,0.5413289996254795,2.413534908139916,mean,stdscl,upsample,LR
816,"var1_woe,var5,var8",0.95283006029954,0.8169287712070207,0.8775652347275285,0.5671857622687193,2.3975810572957874,mean,stdscl,upsample,LR
817,"var1_woe,var6,var7",0.953515790039789,0.8882245557621129,0.9187268834477804,0.5430785986198614,2.4153212721074304,mean,stdscl,upsample,LR
818,"var1_woe,var6,var8",0.95283006029954,0.8169287712070207,0.8775652347275285,0.5677327873625082,2.3981280823895768,mean,stdscl,upsample,LR
819,"var1_woe,var7,var8",0.9526541301431396,0.816694300691688,0.8774061770785615,0.568904762925994,2.3989650701476952,mean,stdscl,upsample,LR
820,"var8_woe,var1,var2",0.9517931484992992,0.8000468941030665,0.8672810388893528,0.5373541554048985,2.3564283427935497,mean,stdscl,upsample,LR
821,"var8_woe,var1,var3",0.95121973599028,0.8133614697951732,0.8752597710981613,0.5346891202046729,2.3611686272931145,mean,stdscl,upsample,LR
822,"var8_woe,var1,var4",0.9576113933142514,0.9271801570952451,0.9413963891504924,0.6254900221002947,2.5244978045650384,mean,stdscl,upsample,LR
823,"var8_woe,var1,var5",0.951339856346672,0.8386507896631998,0.8901801676204565,0.5312967143817409,2.3728167383488694,mean,stdscl,upsample,LR
824,"var8_woe,var1,var6",0.951338207715778,0.8386005459813428,0.8901507364046374,0.5318228803722488,2.373311824492664,mean,stdscl,upsample,LR
825,"var8_woe,var1,var7",0.9517429945584348,0.852836255840828,0.8984233445143962,0.5328814424715366,2.383047781544368,mean,stdscl,upsample,LR
826,"var8_woe,var1,var8",0.9518037223913179,0.8138471587197909,0.8756121333171918,0.5293679779146161,2.3567838336231257,mean,stdscl,upsample,LR
827,"var8_woe,var2,var3",0.9503544147432952,0.7981878778743573,0.8660302000347868,0.5362122374295658,2.3525968522076477,mean,stdscl,upsample,LR
828,"var8_woe,var2,var4",0.9564638050460956,0.9092934063541508,0.9311931165895916,0.6261827847899238,2.513839706425611,mean,stdscl,upsample,LR
829,"var8_woe,var2,var5",0.9502102197246828,0.796429349009362,0.8649487077105856,0.5277608087432156,2.342919736178484,mean,stdscl,upsample,LR
830,"var8_woe,var2,var6",0.9502102197246828,0.796429349009362,0.8649487077105856,0.5283486028565719,2.3435075302918404,mean,stdscl,upsample,LR
831,"var8_woe,var2,var7",0.9501568992999899,0.8161416201912609,0.87679984485385,0.5270256432818594,2.3539823874357,mean,stdscl,upsample,LR
832,"var8_woe,var2,var8",0.9501158726123968,0.7861796379105328,0.8586645164536721,0.5260065961247766,2.3347869851908456,mean,stdscl,upsample,LR
833,"var8_woe,var3,var4",0.957487629071976,0.937496859769884,0.9469629322310932,0.619321710283554,2.5237722715866235,mean,stdscl,upsample,LR
834,"var8_woe,var3,var5",0.9494303783764944,0.8276306754425631,0.8834808906516222,0.5166913439944789,2.349602613022596,mean,stdscl,upsample,LR
835,"var8_woe,var3,var6",0.9494278506843564,0.8281833559429902,0.8838035954428591,0.5171585280804261,2.350389974207641,mean,stdscl,upsample,LR
836,"var8_woe,var3,var7",0.9500402632929276,0.8385000586176289,0.8898914146207724,0.5200757306254713,2.360007408539171,mean,stdscl,upsample,LR
837,"var8_woe,var3,var8",0.949675125853874,0.7709892980957644,0.8491975761271516,0.512978780274693,2.3118514822557192,mean,stdscl,upsample,LR
838,"var8_woe,var4,var5",0.9573841101277,0.9373628766182652,0.9468492407674942,0.6297311103964534,2.5339644612916477,mean,stdscl,upsample,LR
839,"var8_woe,var4,var6",0.9573841101277,0.9373628766182652,0.9468492407674942,0.6300807448639664,2.534314095759161,mean,stdscl,upsample,LR
840,"var8_woe,var4,var7",0.9571894248610714,0.9279505602170528,0.9416665173259632,0.6343260786146813,2.533182020801716,mean,stdscl,upsample,LR
841,"var8_woe,var4,var8",0.9573828118867964,0.9373461287243128,0.9468396779961438,0.6019264549667492,2.5061489448496896,mean,stdscl,upsample,LR
842,"var8_woe,var5,var6",0.949484161020264,0.7649600562729236,0.845395544688616,0.4998064809061314,2.2946861866150114,mean,stdscl,upsample,LR
843,"var8_woe,var5,var7",0.9495713516008402,0.8043678507427691,0.8696965918418877,0.5023764363327704,2.3216443797754978,mean,stdscl,upsample,LR
844,"var8_woe,var5,var8",0.9494791573580306,0.7654289973035892,0.8456913790134463,0.4951625461442942,2.290333082515771,mean,stdscl,upsample,LR
845,"var8_woe,var6,var7",0.9495713516008402,0.8043678507427691,0.8696965918418877,0.5031844475814531,2.322452391024181,mean,stdscl,upsample,LR
846,"var8_woe,var6,var8",0.949501957304254,0.7654624930914937,0.8457134136587391,0.4957440871287849,2.2909594580917783,mean,stdscl,upsample,LR
847,"var8_woe,var7,var8",0.9497432453759338,0.7926778207640389,0.8626239833772394,0.4964948652780357,2.308862094031209,mean,stdscl,upsample,LR
848,"var1,var2,var3",0.9539924072389816,0.7120032155956388,0.8107107725983772,0.5516569825048615,2.31636016234222,mean,stdscl,upsample,LR
849,"var1,var2,var4",0.9575575181336016,0.9218040831365456,0.9384289220129544,0.6549802035259409,2.5509666436724965,mean,stdscl,upsample,LR
850,"var1,var2,var5",0.9537262261270212,0.6991910767221022,0.801952444277715,0.5483675145732992,2.304046184978036,mean,stdscl,upsample,LR
851,"var1,var2,var6",0.9537273592361214,0.6992245725100069,0.801975495593927,0.5490991996823433,2.3048020545123915,mean,stdscl,upsample,LR
852,"var1,var2,var7",0.9535657573008371,0.7219514646033262,0.8174343201496034,0.5559384601457896,2.3269385375962304,mean,stdscl,upsample,LR
853,"var1,var2,var8",0.9522247257881528,0.7769013046609389,0.8530225837060667,0.5726531196244377,2.3779004291186574,mean,stdscl,upsample,LR
854,"var1,var3,var4",0.9576015182038008,0.9248354519419184,0.9401083336093587,0.6616821080023391,2.559391959815499,mean,stdscl,upsample,LR
855,"var1,var3,var5",0.9530193215470054,0.8038486660302467,0.8696959888600027,0.5541284640953279,2.376843774502336,mean,stdscl,upsample,LR
856,"var1,var3,var6",0.9530187805534641,0.8038319181362944,0.8696857647979751,0.5546253606105208,2.37732990596196,mean,stdscl,upsample,LR
857,"var1,var3,var7",0.9530393875427748,0.8090572610494229,0.872853700953104,0.5632840572205354,2.389177145716414,mean,stdscl,upsample,LR
858,"var1,var3,var8",0.9525519274093766,0.7592657723291296,0.8418729420255676,0.5708171446135744,2.3652420140485177,mean,stdscl,upsample,LR
859,"var1,var4,var5",0.9574611716355608,0.9254551240181548,0.9403993232380892,0.6559635497467408,2.553824044620391,mean,stdscl,upsample,LR
860,"var1,var4,var6",0.9574611716355608,0.9254551240181548,0.9403993232380892,0.6565587992924886,2.5544192941661388,mean,stdscl,upsample,LR
861,"var1,var4,var7",0.957254190403021,0.9182702775126028,0.9363857209181716,0.6635507983249391,2.5571907096461315,mean,stdscl,upsample,LR
862,"var1,var4,var8",0.9568600929215848,0.8850926995930262,0.9177828076383648,0.6602224597477985,2.534865360307748,mean,stdscl,upsample,LR
863,"var1,var5,var6",0.953763005388366,0.9220218057579259,0.9372112438573118,0.5647485664630167,2.4557228157086946,mean,stdscl,upsample,LR
864,"var1,var5,var7",0.9534992108920664,0.9103317757791958,0.9308295134992792,0.5734497866503765,2.4577785110417216,mean,stdscl,upsample,LR
865,"var1,var5,var8",0.9518362668828624,0.7904168550804737,0.8613903829703936,0.5667116750046322,2.3799383248578883,mean,stdscl,upsample,LR
866,"var1,var6,var7",0.9534992108920664,0.9103317757791958,0.9308295134992792,0.5746524756039383,2.458981199995284,mean,stdscl,upsample,LR
867,"var1,var6,var8",0.9518395947179508,0.7905173424441877,0.8614524633158572,0.5671335799946265,2.3804256380284343,mean,stdscl,upsample,LR
868,"var1,var7,var8",0.9518396537057412,0.7918069302785175,0.8622455920541399,0.5677153798482976,2.3818006256081787,mean,stdscl,upsample,LR
869,"var2,var3,var4",0.9574239791829788,0.9344989867524159,0.945315038500396,0.6574697369272446,2.56020875461062,mean,stdscl,upsample,LR
870,"var2,var3,var5",0.9515989726307305,0.5895258671222093,0.7210903311641793,0.5400203641454082,2.2127096679403184,mean,stdscl,upsample,LR
871,"var2,var3,var6",0.9515982684116252,0.5895091192282571,0.7210771521668182,0.5406671114000833,2.213342531978527,mean,stdscl,upsample,LR
872,"var2,var3,var7",0.9515225828790476,0.6237250665728784,0.7475926621259247,0.5424272262358323,2.2415424712408045,mean,stdscl,upsample,LR
873,"var2,var3,var8",0.9528407030108148,0.6555460650823159,0.7710897268616351,0.5676143288256196,2.2915447586980697,mean,stdscl,upsample,LR
874,"var2,var4,var5",0.957378037908914,0.9344989867524159,0.9452972912350192,0.6558389301233617,2.558514259267295,mean,stdscl,upsample,LR
875,"var2,var4,var6",0.957378037908914,0.9344989867524159,0.9452972912350192,0.6564019590851393,2.5590772882290724,mean,stdscl,upsample,LR
876,"var2,var4,var7",0.957167321368437,0.9215193689393558,0.9381420084898918,0.6598150284213048,2.5551243582796337,mean,stdscl,upsample,LR
877,"var2,var4,var8",0.9566149896147901,0.8824800281364619,0.916250795386472,0.6654392432423177,2.53830502824358,mean,stdscl,upsample,LR
878,"var2,var5,var6",0.9508915217934808,0.5988711919476126,0.7285391399564839,0.5366413389827716,2.216072000732736,mean,stdscl,upsample,LR
879,"var2,var5,var7",0.9507738318528804,0.6492823527441425,0.7666914435857769,0.5352945576908262,2.252759833129484,mean,stdscl,upsample,LR
880,"var2,var5,var8",0.9521618779195414,0.6696645396841348,0.7813192444192029,0.5608680714296693,2.2943491937684137,mean,stdscl,upsample,LR
881,"var2,var6,var7",0.9507744934384847,0.6492991006380947,0.7667036437995904,0.5366201519785291,2.2540982892166044,mean,stdscl,upsample,LR
882,"var2,var6,var8",0.9521618779195414,0.6696645396841348,0.7813192444192029,0.5613629660232015,2.2948440883619456,mean,stdscl,upsample,LR
883,"var2,var7,var8",0.9523556496617864,0.6769498735534006,0.786486164442486,0.5637493659430877,2.30259118004736,mean,stdscl,upsample,LR
884,"var3,var4,var5",0.9574305558453442,0.9352191461923663,0.9457079395537679,0.6410616821057014,2.544200177504813,mean,stdscl,upsample,LR
885,"var3,var4,var6",0.9574305558453442,0.9352191461923663,0.9457079395537679,0.6417937583948399,2.5449322537939523,mean,stdscl,upsample,LR
886,"var3,var4,var7",0.957115142374254,0.9217705873486408,0.9382621715034128,0.6502942341618774,2.545671548039544,mean,stdscl,upsample,LR
887,"var3,var4,var8",0.9565261964605344,0.8845902627744561,0.917423309639407,0.6595302032912329,2.5334797093911736,mean,stdscl,upsample,LR
888,"var3,var5,var6",0.9513192341801188,0.8182853506171599,0.8782076266172913,0.5113097931430456,2.340836653940456,mean,stdscl,upsample,LR
889,"var3,var5,var7",0.9514426123203792,0.8239461387730493,0.8815788129569826,0.5224905658866473,2.355511991164009,mean,stdscl,upsample,LR
890,"var3,var5,var8",0.9513668685106392,0.7374265186152841,0.8277150724436941,0.5577948052848155,2.336876746239149,mean,stdscl,upsample,LR
891,"var3,var6,var7",0.9514420619209596,0.823929390879097,0.8815688454411581,0.523407376975471,2.3564182843375887,mean,stdscl,upsample,LR
892,"var3,var6,var8",0.9513668685106392,0.7374265186152841,0.8277150724436941,0.5581585164830867,2.33724045743742,mean,stdscl,upsample,LR
893,"var3,var7,var8",0.951480483649432,0.7432547857106969,0.8315229015263269,0.5595423620889975,2.3425457472647566,mean,stdscl,upsample,LR
894,"var4,var5,var6",0.9573431802650696,0.9365254819206484,0.9463805593045672,0.6372589571267536,2.5409826966963904,mean,stdscl,upsample,LR
895,"var4,var5,var7",0.957012576885084,0.9230936709708754,0.9389517418391072,0.6449977017018912,2.5409620204260825,mean,stdscl,upsample,LR
896,"var4,var5,var8",0.9564966732357034,0.886030581654357,0.9182288788600759,0.6590915350836541,2.533817087179433,mean,stdscl,upsample,LR
897,"var4,var6,var7",0.957012576885084,0.9230936709708754,0.9389517418391072,0.6457538873406851,2.541718206064876,mean,stdscl,upsample,LR
898,"var4,var6,var8",0.9564979463183396,0.8860640774422617,0.9182480508932216,0.6593425806620259,2.534088577873587,mean,stdscl,upsample,LR
899,"var4,var7,var8",0.9563606327469242,0.8835351454554591,0.9167902102510326,0.6614160365062149,2.534566879504172,mean,stdscl,upsample,LR
900,"var5,var6,var7",0.9517822429013456,0.9499405449764692,0.9508591248920366,0.5036480362621186,2.4062894040555007,mean,stdscl,upsample,LR
901,"var5,var6,var8",0.9505832315233136,0.7836172101358254,0.8571123837608154,0.5483473112719419,2.3560429265560714,mean,stdscl,upsample,LR
902,"var5,var7,var8",0.9504754302066096,0.7892277546098578,0.8605646804484156,0.5478516745867597,2.358891785241785,mean,stdscl,upsample,LR
903,"var6,var7,var8",0.9504754302066096,0.7892277546098578,0.8605646804484156,0.5484225904295628,2.3594627010845883,mean,stdscl,upsample,LR
904,var3_woe,0.9518680869157148,0.8381985965264868,0.8899967649351462,0.5097927967361037,2.351657648586965,mean,stdscl,upsample,DT
905,var4_woe,0.9661148009650568,0.2888676748898826,0.4192003081304945,0.5828951579359718,1.9682102670315231,mean,stdscl,upsample,DT
906,var7_woe,0.9550731784768716,0.10641611817313973,0.1542986210433014,0.5068347906556003,1.6162065901757734,mean,stdscl,upsample,DT
907,var5_woe,0.9506160189630803,0.9749953943291632,0.9626513780159688,0.5,2.413267396979049,mean,stdscl,upsample,DT
908,var6_woe,0.9506160189630803,0.9749953943291632,0.9626513780159688,0.5,2.413267396979049,mean,stdscl,upsample,DT
909,var2_woe,0.9679744552963924,0.1809944899428897,0.2718857413867527,0.5588177009637112,1.7986778976468565,mean,stdscl,upsample,DT
910,var1_woe,0.953578891032674,0.8876216315798289,0.9184087621051541,0.5374143511182827,2.4094020042561106,mean,stdscl,upsample,DT
911,var8_woe,0.949484161020264,0.7649600562729236,0.845395544688616,0.5036821724780229,2.2985618781869035,mean,stdscl,upsample,DT
912,var1,0.9562975903136728,0.5054179436935806,0.6495843243442337,0.5689270774493328,2.1748089921072395,mean,stdscl,upsample,DT
913,var2,0.9539151458372476,0.7511430437622469,0.8366692629105462,0.4929481676710177,2.2835325764188115,mean,stdscl,upsample,DT
914,var3,0.9529577772053308,0.8898658493694418,0.9194880431050336,0.5032512300773129,2.3756970503876778,mean,stdscl,upsample,DT
915,var4,0.9661148009650568,0.2888676748898826,0.4192003081304945,0.6428393425192237,2.0281544516147747,mean,stdscl,upsample,DT
916,var5,0.9506127520998296,0.9748614111775444,0.9625843926340041,0.5099421469951708,2.4231392917290044,mean,stdscl,upsample,DT
917,var6,0.9506160189630803,0.9749953943291632,0.9626513780159688,0.4923808702440899,2.405648267223139,mean,stdscl,upsample,DT
918,var7,0.9518675947851036,0.9518833006749399,0.9518754475545824,0.5131838506866501,2.4169268930263357,mean,stdscl,upsample,DT
919,var8,0.9623695781038268,0.3825051499773903,0.5280922642079513,0.5931643199849492,2.083626162296727,mean,stdscl,upsample,DT
920,"var3_woe,var4_woe",0.9659799250125936,0.29007352325445074,0.4207279974288216,0.5570097873719887,1.943717709813404,mean,stdscl,upsample,DT
921,"var3_woe,var7_woe",0.9518680869157148,0.8381985965264868,0.8899967649351462,0.5160902670158508,2.357955118866712,mean,stdscl,upsample,DT
922,"var3_woe,var5_woe",0.9518680869157148,0.8381985965264868,0.8899967649351462,0.5097927967361037,2.351657648586965,mean,stdscl,upsample,DT
923,"var3_woe,var6_woe",0.9518680869157148,0.8381985965264868,0.8899967649351462,0.5097927967361037,2.351657648586965,mean,stdscl,upsample,DT
924,"var3_woe,var2_woe",0.9679744552963924,0.1809944899428897,0.2718857413867527,0.5633274034266087,1.803187600109753,mean,stdscl,upsample,DT
925,"var3_woe,var1_woe",0.953578891032674,0.8876216315798289,0.9184087621051541,0.5442164034515523,2.4162040565893803,mean,stdscl,upsample,DT
926,"var3_woe,var8_woe",0.9495208341525498,0.8316166742032189,0.8858191761875988,0.5098281467608309,2.3451681571009795,mean,stdscl,upsample,DT
927,"var3_woe,var1",0.956488369472088,0.5053677000117235,0.6495043415414405,0.5729374615320398,2.1789301725455683,mean,stdscl,upsample,DT
928,"var3_woe,var2",0.9539335099842472,0.7510258085045806,0.8365935516676739,0.4946090205577565,2.2851360822096773,mean,stdscl,upsample,DT
929,"var3_woe,var3",0.9529577772053308,0.8898658493694418,0.9194880431050336,0.5032512300773129,2.3756970503876778,mean,stdscl,upsample,DT
